geneID	GO
TRINITY_DN142404_c3_g6_i1	NA
TRINITY_DN142405_c2_g2_i1	NA
TRINITY_DN142405_c2_g2_i2	NA
TRINITY_DN142405_c2_g2_i5	NA
TRINITY_DN142405_c2_g6_i1	NA
TRINITY_DN142405_c2_g6_i2	NA
TRINITY_DN142406_c1_g7_i2	NA
TRINITY_DN142407_c1_g1_i1	NA
TRINITY_DN142407_c1_g1_i2	NA
TRINITY_DN142407_c1_g1_i3	NA
TRINITY_DN142407_c1_g1_i4	NA
TRINITY_DN142407_c1_g1_i6	NA
TRINITY_DN142408_c0_g2_i1	NA
TRINITY_DN142408_c0_g4_i1	GO:0004252;GO:0006508
TRINITY_DN142409_c0_g1_i2	NA
TRINITY_DN142409_c0_g1_i3	NA
TRINITY_DN142409_c0_g1_i4	NA
TRINITY_DN142409_c0_g1_i5	NA
TRINITY_DN142409_c0_g1_i6	NA
TRINITY_DN142409_c0_g1_i7	NA
TRINITY_DN142409_c0_g1_i9	NA
TRINITY_DN142410_c0_g3_i2	GO:0000228;GO:0005737;GO:0070062;GO:0000166;GO:0000287;GO:0005515;GO:0008568;GO:0001649;GO:0010569;GO:0031122;GO:0033687;GO:0043066;GO:0046034;GO:0051726;GO:0071479
TRINITY_DN142410_c0_g3_i3	GO:0005634;GO:0000166;GO:0044763;GO:0048583;GO:0050794
TRINITY_DN142410_c0_g3_i4	GO:0005634;GO:0000166;GO:0008568;GO:0010569;GO:0031122
TRINITY_DN142410_c0_g5_i1	NA
TRINITY_DN142411_c0_g2_i1	NA
TRINITY_DN142411_c0_g2_i2	NA
TRINITY_DN142411_c0_g2_i3	NA
TRINITY_DN142411_c0_g2_i4	NA
TRINITY_DN142411_c0_g3_i4	NA
TRINITY_DN142411_c0_g3_i5	NA
TRINITY_DN142411_c0_g3_i6	NA
TRINITY_DN142411_c0_g3_i7	NA
TRINITY_DN142412_c0_g3_i1	GO:0016020;GO:0003735;GO:0006412
TRINITY_DN142412_c0_g3_i2	GO:0016020;GO:0006810
TRINITY_DN142412_c0_g3_i3	GO:0016020;GO:0003735;GO:0016491;GO:0006412;GO:0006810
TRINITY_DN142413_c0_g2_i1	GO:0009987
TRINITY_DN142414_c6_g18_i1	NA
TRINITY_DN142414_c6_g21_i1	NA
TRINITY_DN142414_c6_g4_i2	NA
TRINITY_DN142415_c1_g2_i1	NA
TRINITY_DN142415_c1_g2_i2	NA
TRINITY_DN142415_c1_g2_i3	NA
TRINITY_DN142415_c1_g2_i4	NA
TRINITY_DN142415_c1_g2_i5	NA
TRINITY_DN142415_c1_g2_i6	NA
TRINITY_DN142415_c1_g2_i7	NA
TRINITY_DN142415_c1_g2_i8	NA
TRINITY_DN142415_c1_g2_i9	NA
TRINITY_DN142416_c0_g8_i1	NA
TRINITY_DN142417_c2_g1_i1	NA
TRINITY_DN142417_c2_g1_i2	NA
TRINITY_DN142417_c2_g3_i1	GO:0016020;GO:0005216;GO:0006811
TRINITY_DN142417_c2_g3_i10	GO:0016020;GO:0005216;GO:0006811
TRINITY_DN142417_c2_g3_i2	GO:0016020;GO:0005216;GO:0006811
TRINITY_DN142417_c2_g3_i3	GO:0016020;GO:0005216;GO:0006811
TRINITY_DN142417_c2_g3_i4	GO:0016020;GO:0005216;GO:0006811
TRINITY_DN142417_c2_g3_i5	GO:0016020;GO:0005216;GO:0006811
TRINITY_DN142417_c2_g3_i6	GO:0016020;GO:0005216;GO:0006811
TRINITY_DN142417_c2_g3_i7	GO:0016020;GO:0005216;GO:0006811
TRINITY_DN142417_c2_g3_i8	GO:0016020;GO:0005216;GO:0006811
TRINITY_DN142417_c2_g3_i9	GO:0016020;GO:0005216;GO:0006811
TRINITY_DN142418_c0_g10_i2	NA
TRINITY_DN142418_c0_g12_i1	NA
TRINITY_DN142420_c2_g12_i1	NA
TRINITY_DN142420_c2_g2_i1	NA
TRINITY_DN142420_c2_g2_i2	NA
TRINITY_DN142421_c0_g21_i1	NA
TRINITY_DN142421_c0_g5_i1	NA
TRINITY_DN142421_c0_g6_i1	NA
TRINITY_DN142421_c0_g8_i1	NA
TRINITY_DN142422_c0_g9_i1	NA
TRINITY_DN142423_c1_g4_i1	GO:0044237;GO:0044238;GO:0071704
TRINITY_DN142423_c1_g4_i2	NA
TRINITY_DN142423_c1_g4_i4	GO:0044237;GO:0044238;GO:0071704
TRINITY_DN142423_c1_g4_i6	NA
TRINITY_DN142423_c1_g4_i7	GO:0044237;GO:0044238;GO:0071704
TRINITY_DN142524_c0_g1_i2	GO:0005634;GO:0003677;GO:0006351;GO:0006355;GO:0007275
TRINITY_DN142524_c0_g1_i3	GO:0005634;GO:0003677;GO:0006351;GO:0006355;GO:0007275
TRINITY_DN142524_c0_g1_i4	NA
TRINITY_DN142525_c0_g2_i1	GO:0005813;GO:0005929;GO:0030992;GO:0001822
TRINITY_DN142526_c1_g1_i2	GO:0016021
TRINITY_DN142526_c1_g2_i2	NA
TRINITY_DN142526_c1_g2_i5	NA
TRINITY_DN142527_c0_g2_i1	NA
TRINITY_DN142527_c0_g2_i3	NA
TRINITY_DN142527_c0_g2_i4	NA
TRINITY_DN142527_c0_g2_i5	NA
TRINITY_DN142527_c0_g2_i6	NA
TRINITY_DN142527_c0_g4_i3	NA
TRINITY_DN142528_c0_g1_i1	NA
TRINITY_DN142528_c0_g1_i2	NA
TRINITY_DN142528_c0_g2_i1	NA
TRINITY_DN142529_c0_g7_i1	GO:0005488
TRINITY_DN142529_c0_g7_i2	NA
TRINITY_DN142529_c0_g7_i3	NA
TRINITY_DN142529_c0_g7_i4	NA
TRINITY_DN142529_c0_g8_i1	GO:0005488
TRINITY_DN142529_c0_g8_i2	GO:0034605
TRINITY_DN142530_c0_g1_i1	NA
TRINITY_DN142530_c0_g1_i3	NA
TRINITY_DN142530_c0_g1_i5	NA
TRINITY_DN142532_c3_g1_i1	GO:0097159;GO:1901363
TRINITY_DN142533_c1_g17_i2	NA
TRINITY_DN142533_c2_g1_i1	NA
TRINITY_DN142533_c2_g1_i2	NA
TRINITY_DN142533_c2_g1_i3	NA
TRINITY_DN142533_c2_g1_i4	NA
TRINITY_DN142534_c0_g1_i1	NA
TRINITY_DN142534_c0_g1_i2	NA
TRINITY_DN142534_c0_g1_i3	NA
TRINITY_DN142535_c4_g9_i2	NA
TRINITY_DN142535_c4_g9_i3	NA
TRINITY_DN142536_c4_g1_i1	NA
TRINITY_DN142537_c0_g17_i2	NA
TRINITY_DN142538_c3_g6_i1	NA
TRINITY_DN142538_c3_g9_i1	NA
TRINITY_DN142538_c3_g9_i4	NA
TRINITY_DN142538_c3_g9_i6	NA
TRINITY_DN142539_c2_g1_i1	NA
TRINITY_DN142539_c2_g1_i2	NA
TRINITY_DN142540_c0_g14_i2	NA
TRINITY_DN142540_c0_g6_i1	NA
TRINITY_DN142540_c0_g8_i1	GO:0005739;GO:0032543
TRINITY_DN142541_c4_g3_i2	NA
TRINITY_DN142541_c5_g2_i3	NA
TRINITY_DN142541_c5_g2_i4	NA
TRINITY_DN142541_c6_g1_i1	NA
TRINITY_DN142541_c6_g1_i2	NA
TRINITY_DN142542_c0_g1_i1	NA
TRINITY_DN142542_c0_g2_i3	NA
TRINITY_DN142543_c2_g3_i3	NA
TRINITY_DN142544_c0_g1_i2	NA
TRINITY_DN142544_c0_g1_i3	NA
TRINITY_DN142544_c0_g1_i4	NA
TRINITY_DN142545_c4_g2_i1	NA
TRINITY_DN142545_c4_g2_i4	NA
TRINITY_DN142545_c5_g1_i1	NA
TRINITY_DN142545_c5_g1_i12	NA
TRINITY_DN142545_c5_g1_i3	NA
TRINITY_DN142545_c5_g1_i5	NA
TRINITY_DN142545_c5_g1_i8	NA
TRINITY_DN142545_c5_g1_i9	NA
TRINITY_DN142546_c6_g4_i4	NA
TRINITY_DN142547_c0_g1_i1	NA
TRINITY_DN142548_c0_g4_i1	NA
TRINITY_DN142548_c0_g4_i2	NA
TRINITY_DN142548_c0_g4_i3	NA
TRINITY_DN142549_c0_g1_i1	NA
TRINITY_DN142549_c0_g3_i1	NA
TRINITY_DN142549_c0_g4_i1	GO:0004715;GO:0005524;GO:0018108
TRINITY_DN142549_c0_g5_i1	NA
TRINITY_DN142549_c0_g6_i1	NA
TRINITY_DN142549_c0_g7_i1	NA
TRINITY_DN142549_c0_g9_i1	NA
TRINITY_DN142550_c0_g1_i3	GO:0005739;GO:0005788;GO:0005790;GO:0005793;GO:0005886;GO:0005925;GO:0008180;GO:0009986;GO:0030176;GO:0030496;GO:0034663;GO:0042470;GO:0043209;GO:0070062;GO:0001948;GO:0005509;GO:0005524;GO:0016887;GO:0019904;GO:0031625;GO:0043022;GO:0051082;GO:0051087;GO:0051787;GO:0006983;GO:0006987;GO:0021589;GO:0021680;GO:0021762;GO:0030335;GO:0030433;GO:0030512;GO:0031398;GO:0034975;GO:0035437;GO:0036498;GO:0036499;GO:0036500;GO:0042149;GO:0043066;GO:0060904;GO:0071236;GO:0071287;GO:0071353;GO:0090074;GO:1901998;GO:1903891;GO:1903894;GO:1903897;GO:1990440
TRINITY_DN142551_c0_g1_i3	NA
TRINITY_DN142552_c2_g1_i10	NA
TRINITY_DN142552_c2_g1_i2	NA
TRINITY_DN142552_c2_g1_i4	NA
TRINITY_DN142552_c2_g1_i6	NA
TRINITY_DN142552_c2_g1_i7	NA
TRINITY_DN142552_c2_g1_i8	NA
TRINITY_DN142553_c0_g12_i3	NA
TRINITY_DN142553_c0_g13_i1	NA
TRINITY_DN142553_c0_g2_i1	NA
TRINITY_DN142553_c0_g8_i1	NA
TRINITY_DN142554_c1_g4_i2	NA
TRINITY_DN142555_c5_g3_i1	NA
TRINITY_DN142555_c5_g3_i2	NA
TRINITY_DN142555_c5_g3_i3	NA
TRINITY_DN142557_c0_g12_i1	NA
TRINITY_DN142557_c0_g2_i1	NA
TRINITY_DN142557_c0_g5_i1	NA
TRINITY_DN142557_c0_g5_i2	GO:0097159;GO:1901363
TRINITY_DN142558_c0_g6_i6	NA
TRINITY_DN142559_c0_g5_i1	GO:0016020;GO:0005488
TRINITY_DN142559_c0_g6_i1	NA
TRINITY_DN142559_c0_g6_i2	NA
TRINITY_DN142560_c0_g29_i1	GO:0005750;GO:0005759;GO:0005811;GO:0005875;GO:0004222;GO:0008121;GO:0046872;GO:0006122;GO:0016485;GO:0031122
TRINITY_DN142561_c0_g14_i1	NA
TRINITY_DN142562_c0_g1_i1	NA
TRINITY_DN142562_c0_g1_i5	GO:0007165
TRINITY_DN142562_c0_g2_i1	GO:0007165
TRINITY_DN142563_c0_g1_i1	NA
TRINITY_DN142563_c0_g5_i2	NA
TRINITY_DN142564_c0_g1_i1	GO:0005737;GO:0000166;GO:0004812;GO:0043167;GO:0006418;GO:0015031;GO:0046907
TRINITY_DN142564_c1_g1_i1	NA
TRINITY_DN142564_c1_g1_i2	NA
TRINITY_DN142565_c2_g2_i1	GO:0070011
TRINITY_DN142565_c2_g2_i3	GO:0070011
TRINITY_DN142565_c2_g2_i4	GO:0070011
TRINITY_DN142566_c2_g3_i1	NA
TRINITY_DN142566_c2_g3_i2	GO:0043167
TRINITY_DN142566_c2_g3_i3	GO:0043167
TRINITY_DN142567_c1_g1_i1	GO:0008233
TRINITY_DN142567_c1_g1_i3	GO:0008233
TRINITY_DN142567_c1_g7_i2	GO:0008233
TRINITY_DN142568_c0_g1_i1	NA
TRINITY_DN142568_c0_g1_i2	NA
TRINITY_DN142568_c0_g1_i3	NA
TRINITY_DN142568_c0_g1_i4	NA
TRINITY_DN142568_c0_g1_i5	NA
TRINITY_DN142568_c0_g1_i6	NA
TRINITY_DN142569_c0_g1_i1	GO:0032259;GO:0044238;GO:0044260
TRINITY_DN142569_c0_g1_i2	GO:0031981;GO:0043232;GO:0005515;GO:0016279;GO:0006325;GO:0018022;GO:0050896
TRINITY_DN142569_c0_g1_i3	NA
TRINITY_DN142569_c0_g1_i4	GO:0031981;GO:0043232;GO:0005515;GO:0016279;GO:0006325;GO:0018022;GO:0050896
TRINITY_DN142569_c0_g1_i5	NA
TRINITY_DN142569_c0_g1_i6	NA
TRINITY_DN142569_c0_g2_i3	GO:0016740;GO:0018022
TRINITY_DN142569_c0_g3_i1	GO:0016740;GO:0032259;GO:0044238;GO:0044260
TRINITY_DN142570_c0_g1_i1	NA
TRINITY_DN142570_c0_g1_i2	NA
TRINITY_DN142570_c0_g1_i3	NA
TRINITY_DN142570_c0_g1_i4	NA
TRINITY_DN142570_c0_g1_i5	NA
TRINITY_DN142571_c0_g3_i3	NA
TRINITY_DN142572_c0_g9_i1	GO:0071339;GO:0005488
TRINITY_DN142572_c1_g1_i1	NA
TRINITY_DN142572_c1_g1_i10	NA
TRINITY_DN142572_c1_g1_i11	NA
TRINITY_DN142572_c1_g1_i2	NA
TRINITY_DN142572_c1_g1_i3	NA
TRINITY_DN142572_c1_g1_i4	NA
TRINITY_DN142572_c1_g1_i5	NA
TRINITY_DN142572_c1_g1_i8	NA
TRINITY_DN142572_c1_g1_i9	NA
TRINITY_DN142573_c2_g6_i1	NA
TRINITY_DN142573_c2_g6_i3	NA
TRINITY_DN142573_c2_g9_i1	NA
TRINITY_DN142573_c2_g9_i2	NA
TRINITY_DN142573_c3_g9_i1	NA
TRINITY_DN142573_c3_g9_i2	NA
TRINITY_DN142573_c3_g9_i3	NA
TRINITY_DN142574_c0_g1_i1	GO:0044424;GO:0008092
TRINITY_DN142574_c0_g1_i2	GO:0005737;GO:0005856;GO:0019898;GO:0003779;GO:0008285
TRINITY_DN142574_c0_g1_i3	GO:0044424;GO:0008092
TRINITY_DN142575_c0_g4_i2	NA
TRINITY_DN142575_c0_g4_i3	NA
TRINITY_DN142575_c0_g8_i2	GO:0016787
TRINITY_DN142576_c0_g1_i1	NA
TRINITY_DN142576_c0_g3_i1	GO:0005743;GO:0005875;GO:0004325;GO:0006782
TRINITY_DN142576_c0_g3_i2	GO:0005739;GO:0004325;GO:0006783
TRINITY_DN142576_c0_g5_i1	NA
TRINITY_DN142576_c0_g6_i1	NA
TRINITY_DN142577_c0_g1_i2	NA
TRINITY_DN142578_c1_g6_i1	GO:0005739;GO:0051087;GO:0016226
TRINITY_DN142578_c1_g7_i1	NA
TRINITY_DN142578_c1_g7_i2	NA
TRINITY_DN142579_c0_g2_i1	NA
TRINITY_DN142579_c0_g3_i1	NA
TRINITY_DN142580_c5_g1_i6	GO:0043227;GO:0044444;GO:0000166;GO:0016301;GO:0006796;GO:0008203;GO:0016126
TRINITY_DN142580_c5_g1_i7	GO:0005777;GO:0005829;GO:0016020;GO:0070062;GO:0005524;GO:0016301;GO:0006695;GO:0016310;GO:0019287;GO:0070723
TRINITY_DN142580_c5_g1_i8	GO:0043227;GO:0044444;GO:0000166;GO:0016301;GO:0006796;GO:0008203;GO:0016126
TRINITY_DN142581_c1_g2_i1	NA
TRINITY_DN142581_c1_g2_i10	NA
TRINITY_DN142581_c1_g2_i3	NA
TRINITY_DN142581_c1_g2_i5	NA
TRINITY_DN142581_c1_g2_i7	NA
TRINITY_DN142581_c1_g2_i8	NA
TRINITY_DN142581_c1_g2_i9	NA
TRINITY_DN142581_c1_g8_i2	NA
TRINITY_DN142582_c0_g1_i1	NA
TRINITY_DN142582_c1_g1_i1	NA
TRINITY_DN142582_c1_g1_i2	NA
TRINITY_DN142582_c1_g1_i3	NA
TRINITY_DN142584_c1_g1_i1	NA
TRINITY_DN142585_c1_g10_i1	NA
TRINITY_DN142585_c1_g10_i2	NA
TRINITY_DN142585_c1_g10_i3	NA
TRINITY_DN142585_c1_g12_i3	NA
TRINITY_DN142585_c1_g12_i4	NA
TRINITY_DN142585_c1_g9_i1	NA
TRINITY_DN142586_c0_g1_i3	NA
TRINITY_DN142586_c0_g1_i4	NA
TRINITY_DN142586_c0_g1_i6	NA
TRINITY_DN142586_c0_g1_i7	NA
TRINITY_DN142586_c0_g1_i8	GO:0044424
TRINITY_DN142586_c0_g1_i9	GO:0044424
TRINITY_DN142587_c0_g1_i1	NA
TRINITY_DN142588_c1_g1_i1	NA
TRINITY_DN142588_c2_g2_i2	NA
TRINITY_DN142589_c0_g2_i1	NA
TRINITY_DN142589_c0_g2_i3	NA
TRINITY_DN142590_c0_g1_i5	GO:0006744;GO:0055114
TRINITY_DN142591_c0_g2_i1	NA
TRINITY_DN142591_c1_g1_i1	GO:0016020;GO:0008168;GO:0006464;GO:0032259
TRINITY_DN142591_c2_g3_i1	NA
TRINITY_DN142591_c2_g6_i1	NA
TRINITY_DN142591_c2_g6_i2	NA
TRINITY_DN142591_c2_g6_i4	NA
TRINITY_DN142592_c0_g2_i10	GO:0016020;GO:0030054;GO:0006810
TRINITY_DN142592_c0_g2_i2	GO:0005921;GO:0016324;GO:0016327;GO:0005243;GO:0007154;GO:0007283;GO:0007440;GO:0010496;GO:0016331;GO:0030727;GO:0036098;GO:0042048
TRINITY_DN142592_c0_g2_i3	GO:0005921;GO:0016324;GO:0016327;GO:0005243;GO:0007154;GO:0007283;GO:0007440;GO:0010496;GO:0016331;GO:0030727;GO:0036098;GO:0042048
TRINITY_DN142592_c0_g2_i5	GO:0016020
TRINITY_DN142592_c0_g2_i6	GO:0005886;GO:0005921;GO:0005243;GO:0006810
TRINITY_DN142593_c0_g1_i1	NA
TRINITY_DN142593_c0_g1_i2	NA
TRINITY_DN142594_c2_g4_i1	NA
TRINITY_DN142594_c2_g4_i2	NA
TRINITY_DN142594_c2_g4_i3	NA
TRINITY_DN142594_c2_g4_i5	NA
TRINITY_DN142594_c2_g4_i6	NA
TRINITY_DN142594_c2_g4_i7	NA
TRINITY_DN142594_c2_g4_i8	NA
TRINITY_DN142594_c2_g4_i9	NA
TRINITY_DN142595_c0_g5_i1	NA
TRINITY_DN142595_c0_g6_i1	NA
TRINITY_DN142595_c0_g6_i2	NA
TRINITY_DN142596_c0_g2_i2	NA
TRINITY_DN142596_c0_g2_i4	NA
TRINITY_DN142596_c0_g5_i1	NA
TRINITY_DN142596_c0_g5_i3	NA
TRINITY_DN142597_c0_g1_i1	NA
TRINITY_DN142597_c0_g1_i2	NA
TRINITY_DN142597_c0_g1_i3	GO:0022857;GO:0008643
TRINITY_DN142597_c0_g1_i4	GO:0022857;GO:0044765
TRINITY_DN142598_c1_g3_i1	NA
TRINITY_DN142598_c1_g6_i2	NA
TRINITY_DN142598_c1_g6_i4	NA
TRINITY_DN142598_c1_g7_i3	NA
TRINITY_DN142598_c1_g7_i5	NA
TRINITY_DN142599_c0_g1_i1	NA
TRINITY_DN142599_c0_g1_i2	NA
TRINITY_DN142599_c0_g1_i3	NA
TRINITY_DN142599_c0_g1_i4	GO:0005794;GO:0031090;GO:0044425;GO:0044446;GO:0016757;GO:0006139;GO:0019538;GO:0044249;GO:0044260;GO:0044763;GO:0070085;GO:1901137
TRINITY_DN142600_c0_g3_i1	GO:0016021;GO:0008270;GO:0019706
TRINITY_DN142600_c0_g3_i2	GO:0016021;GO:0008270;GO:0019706
TRINITY_DN142600_c0_g3_i4	GO:0016020;GO:0016746;GO:0046872
TRINITY_DN142600_c0_g3_i5	GO:0016021;GO:0008270;GO:0019706
TRINITY_DN142601_c0_g1_i1	NA
TRINITY_DN142601_c0_g1_i2	NA
TRINITY_DN142601_c0_g1_i3	NA
TRINITY_DN142602_c0_g4_i2	NA
TRINITY_DN142602_c0_g4_i3	NA
TRINITY_DN142603_c0_g1_i1	GO:0005622;GO:0016020;GO:0005515;GO:0043167;GO:0006810;GO:0048522;GO:0051050;GO:0060627;GO:1903530
TRINITY_DN142603_c0_g1_i2	GO:0043167;GO:0065007
TRINITY_DN142603_c0_g1_i3	GO:0005622;GO:0016020;GO:0005515;GO:0043167;GO:0006810;GO:0048522;GO:0051050;GO:0060627;GO:1903530
TRINITY_DN142603_c0_g1_i4	NA
TRINITY_DN142604_c0_g5_i2	NA
TRINITY_DN142605_c0_g20_i3	GO:0016020;GO:0043231;GO:0050794
TRINITY_DN142605_c0_g7_i2	NA
TRINITY_DN142606_c1_g5_i1	NA
TRINITY_DN142607_c0_g6_i1	NA
TRINITY_DN142607_c0_g7_i2	GO:0005783;GO:0016021;GO:0031201;GO:0005484;GO:0006886;GO:0006888;GO:0006890;GO:0061025
TRINITY_DN142607_c0_g7_i3	NA
TRINITY_DN142608_c0_g1_i2	GO:0005739;GO:0005829;GO:0045239;GO:0070062;GO:0004333;GO:0006099;GO:0006106;GO:0006108;GO:0048873;GO:0051262
TRINITY_DN142609_c1_g2_i3	NA
TRINITY_DN142609_c1_g5_i1	NA
TRINITY_DN142609_c1_g5_i2	NA
TRINITY_DN142609_c1_g5_i3	NA
TRINITY_DN142609_c1_g5_i4	NA
TRINITY_DN142609_c1_g5_i5	NA
TRINITY_DN142610_c0_g1_i2	GO:0016747;GO:0008152
TRINITY_DN142610_c0_g3_i1	GO:0016747;GO:0008152
TRINITY_DN142610_c0_g3_i2	GO:0016747;GO:0008152
TRINITY_DN142610_c0_g8_i1	GO:0016747;GO:0008152
TRINITY_DN142610_c0_g8_i2	GO:0016747;GO:0008152
TRINITY_DN142610_c0_g9_i1	GO:0016747;GO:0008152
TRINITY_DN142611_c0_g1_i1	NA
TRINITY_DN142611_c0_g1_i2	NA
TRINITY_DN142611_c0_g1_i4	NA
TRINITY_DN142611_c0_g1_i5	NA
TRINITY_DN142612_c11_g1_i1	NA
TRINITY_DN142612_c11_g1_i2	NA
TRINITY_DN142613_c1_g2_i1	NA
TRINITY_DN142613_c1_g2_i4	NA
TRINITY_DN142614_c0_g1_i2	NA
TRINITY_DN142614_c0_g1_i3	NA
TRINITY_DN142614_c0_g1_i4	NA
TRINITY_DN142615_c0_g2_i2	NA
TRINITY_DN142616_c0_g2_i2	NA
TRINITY_DN142616_c0_g5_i1	NA
TRINITY_DN142616_c0_g5_i2	NA
TRINITY_DN142616_c0_g8_i2	NA
TRINITY_DN142617_c0_g1_i1	GO:0005488
TRINITY_DN142617_c0_g1_i2	NA
TRINITY_DN142617_c0_g1_i3	GO:0005488
TRINITY_DN142617_c1_g1_i1	GO:0005488
TRINITY_DN142617_c1_g1_i5	GO:0005488
TRINITY_DN142617_c1_g2_i1	GO:0005488
TRINITY_DN142618_c0_g12_i2	GO:0005615;GO:0008061;GO:0032504
TRINITY_DN142620_c3_g1_i1	GO:0005737;GO:0016020;GO:0000287;GO:0008254;GO:0052834;GO:0006796
TRINITY_DN142620_c3_g1_i2	GO:0005737;GO:0016020;GO:0000287;GO:0008254;GO:0052834;GO:0006796
TRINITY_DN142620_c3_g4_i3	NA
TRINITY_DN142620_c3_g6_i1	NA
TRINITY_DN142620_c3_g6_i2	NA
TRINITY_DN142621_c0_g1_i1	NA
TRINITY_DN142621_c0_g1_i3	NA
TRINITY_DN142621_c0_g1_i4	NA
TRINITY_DN142622_c0_g1_i1	GO:0043229;GO:0005488;GO:0009987
TRINITY_DN142622_c0_g21_i4	NA
TRINITY_DN142622_c0_g22_i2	NA
TRINITY_DN142622_c0_g6_i1	GO:0043229;GO:0005488;GO:0009987
TRINITY_DN142623_c0_g6_i3	NA
TRINITY_DN142623_c0_g6_i4	NA
TRINITY_DN142623_c0_g6_i5	NA
TRINITY_DN142624_c1_g3_i1	GO:0003824
TRINITY_DN142624_c1_g3_i10	GO:0003824
TRINITY_DN142624_c1_g3_i12	GO:0003824
TRINITY_DN142624_c1_g3_i13	GO:0003824
TRINITY_DN142624_c1_g3_i2	GO:0003824
TRINITY_DN142624_c1_g3_i6	GO:0003824
TRINITY_DN142624_c1_g3_i7	GO:0003824
TRINITY_DN142624_c1_g3_i9	GO:0003824
TRINITY_DN142624_c1_g4_i1	GO:0003824
TRINITY_DN142626_c0_g2_i1	GO:0016021
TRINITY_DN142626_c0_g2_i3	GO:0016021;GO:0005215;GO:0006810
TRINITY_DN142627_c1_g13_i2	NA
TRINITY_DN142628_c0_g2_i1	NA
TRINITY_DN142628_c0_g2_i2	NA
TRINITY_DN142628_c0_g2_i3	NA
TRINITY_DN142629_c0_g2_i1	NA
TRINITY_DN142629_c0_g2_i2	NA
TRINITY_DN142629_c0_g2_i4	NA
TRINITY_DN142630_c2_g1_i1	NA
TRINITY_DN142630_c2_g3_i1	NA
TRINITY_DN142631_c0_g1_i1	NA
TRINITY_DN142631_c0_g1_i2	NA
TRINITY_DN142631_c0_g1_i3	NA
TRINITY_DN142631_c0_g1_i4	NA
TRINITY_DN142631_c0_g1_i5	NA
TRINITY_DN142631_c0_g1_i6	NA
TRINITY_DN142632_c0_g3_i1	GO:0005634;GO:0016021;GO:0003677;GO:0003700;GO:0006351;GO:0006355
TRINITY_DN142632_c0_g3_i3	NA
TRINITY_DN142633_c0_g12_i1	NA
TRINITY_DN142633_c0_g3_i1	NA
TRINITY_DN142634_c0_g13_i3	NA
TRINITY_DN142634_c0_g13_i4	NA
TRINITY_DN142634_c0_g3_i1	NA
TRINITY_DN142634_c0_g3_i2	NA
TRINITY_DN142634_c0_g3_i3	NA
TRINITY_DN142634_c0_g5_i2	NA
TRINITY_DN142635_c0_g6_i1	NA
TRINITY_DN142635_c0_g7_i1	GO:0016905;GO:0006468
TRINITY_DN142635_c0_g7_i2	NA
TRINITY_DN142635_c0_g7_i3	NA
TRINITY_DN142635_c0_g7_i4	GO:0005634;GO:0005737;GO:0072686;GO:0005515;GO:0006909;GO:0007254;GO:0007391;GO:0042332;GO:0046330;GO:0046579;GO:0051726;GO:0070374;GO:2000736
TRINITY_DN142636_c3_g1_i1	GO:0071816
TRINITY_DN142636_c3_g2_i1	GO:0071816
TRINITY_DN142636_c3_g4_i1	NA
TRINITY_DN142636_c3_g7_i1	GO:0071816
TRINITY_DN142637_c0_g1_i1	NA
TRINITY_DN142637_c0_g1_i2	NA
TRINITY_DN142637_c1_g1_i1	GO:0005622;GO:0030170
TRINITY_DN142637_c1_g1_i3	GO:0005737;GO:0070062
TRINITY_DN142638_c0_g1_i1	NA
TRINITY_DN142639_c0_g14_i2	NA
TRINITY_DN142639_c0_g14_i3	NA
TRINITY_DN142639_c0_g3_i1	GO:0016740
TRINITY_DN142639_c0_g3_i5	GO:0008233
TRINITY_DN142639_c0_g8_i1	GO:0008233
TRINITY_DN142639_c0_g8_i2	NA
TRINITY_DN142639_c0_g8_i3	GO:0016020;GO:0008233
TRINITY_DN142640_c0_g1_i1	GO:0005634;GO:0003700;GO:0043565;GO:0006355;GO:0007275
TRINITY_DN142641_c0_g4_i1	GO:0005634;GO:0043565;GO:0006355
TRINITY_DN142641_c0_g4_i2	GO:0005634;GO:0043565;GO:0006355
TRINITY_DN142641_c0_g9_i2	GO:0005634;GO:0043565;GO:0006355
TRINITY_DN142642_c0_g1_i1	NA
TRINITY_DN142642_c0_g1_i2	NA
TRINITY_DN142643_c2_g3_i1	NA
TRINITY_DN142643_c2_g3_i3	NA
TRINITY_DN142643_c2_g3_i4	NA
TRINITY_DN142643_c2_g3_i6	NA
TRINITY_DN142643_c2_g5_i1	NA
TRINITY_DN142644_c0_g3_i1	NA
TRINITY_DN142644_c0_g3_i2	NA
TRINITY_DN142644_c0_g3_i4	NA
TRINITY_DN142644_c0_g3_i6	NA
TRINITY_DN142645_c2_g3_i1	NA
TRINITY_DN142645_c2_g3_i2	NA
TRINITY_DN142645_c2_g3_i3	NA
TRINITY_DN142645_c2_g3_i4	NA
TRINITY_DN142645_c2_g3_i5	NA
TRINITY_DN142645_c2_g3_i6	NA
TRINITY_DN142645_c2_g3_i7	NA
TRINITY_DN142645_c2_g3_i8	NA
TRINITY_DN142645_c3_g1_i2	NA
TRINITY_DN142645_c3_g1_i3	NA
TRINITY_DN142645_c3_g2_i1	NA
TRINITY_DN142645_c4_g4_i2	NA
TRINITY_DN142645_c4_g4_i3	NA
TRINITY_DN142645_c4_g5_i1	NA
TRINITY_DN142645_c4_g5_i2	NA
